"DisplayName","DisplayVersion","Publisher","InstallDate"
"Microsoft.WindowsFeedbackHub","1.2411.17101.0","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"Microsoft.WindowsNotepad","11.2410.21.0","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"Microsoft.ZuneVideo","10.24111.10061.0","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"MSTeams","24295.605.3225.8804","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"NcsiUwpApp","1000.22621.1.0","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"Office 16 Click-to-Run Extensibility Component","16.0.18227.20082","Microsoft Corporation","20241217"
"Office 16 Click-to-Run Licensing Component","16.0.18227.20162","Microsoft Corporation","20241217"
"Office 16 Click-to-Run Localization Component","16.0.18227.20082","Microsoft Corporation","20241217"
"PDF24 Creator","11.1.0","geek software GmbH","20240917"
"Securepoint Antivirus Pro","3.5.13","Securepoint GmbH","20240917"
"Spotify","1.2.52.442.g01893f92","Spotify AB","20241209"
"Wazuh Agent","4.7.3","Wazuh, Inc.","20240910"
"WinRAR 7.01 (64-Bit)","7.01.0","win.rar GmbH",
"WinRAR.ShellExtension","1.0.0.2","CN=win.rar GmbH, O=win.rar GmbH, L=Berlin, S=Berlin, C=DE, SERIALNUMBER=HRB 109885, OID.2.5.4.15=Private Organization, OID.1.3.6.1.4.1.311.60.2.1.1=Charlottenburg, OID.1.3.6.1.4.1.311.60.2.1.2=Berlin, OID.1.3.6.1.4.1.311.60.2.1.3=DE",
