"DisplayName","DisplayVersion","Publisher","InstallDate"
"Self-Service Plug-in","4.12.0.18013","Citrix Systems, Inc.","20201202"
"Self-Service Plug-in","4.9.6000.5","Citrix Systems, Inc.","20210203"
"Studie zur Verbesserung von HP ColorLaserJet M253-M254","44.7.2712.2022","HP Inc.","20201202"
"Teams Machine-Wide Installer","1.5.0.8070","Microsoft Corporation","20221229"
"TeamViewer","15.24.5","TeamViewer",
"UC eBanking prime OTC","5.4.0.1","UniCredit Bank AG",
"Update for Windows 10 for x64-based Systems (KB5001716)","8.94.0.0","Microsoft Corporation","20240926"
"VLC media player","2.2.3","VideoLAN",
"Wazuh Agent","4.7.3","Wazuh, Inc.","20240515"
"ZEIT-Plus Nw-Arbeitsplatz",,,
