"DisplayName","DisplayVersion","Publisher","InstallDate"
"Microsoft.Windows.SecureAssessmentBrowser","10.0.22621.2506","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"Microsoft.WindowsFeedbackHub","1.2411.17101.0","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"Microsoft.WindowsNotepad","11.2410.21.0","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"Microsoft.ZuneVideo","10.24111.10061.0","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"MicrosoftCorporationII.WinAppRuntime.Main.1.5","5001.311.2039.0","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"MicrosoftCorporationII.WinAppRuntime.Singleton","6000.318.2304.0","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"MicrosoftTeams","24334.1103.3302.5694","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"MSTeams","24335.208.3315.1951","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"NcsiUwpApp","1000.22621.1.0","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",
"nomacs - Image Lounge","3.8.0","TU Wien","20191105"
"Office 16 Click-to-Run Extensibility Component","16.0.16130.20218","Microsoft Corporation","20230414"
"Office 16 Click-to-Run Extensibility Component 64-bit Registration","16.0.16130.20218","Microsoft Corporation","20230414"
"Office 16 Click-to-Run Licensing Component","16.0.16227.20204","Microsoft Corporation","20230502"
"Office 16 Click-to-Run Localization Component","16.0.16130.20218","Microsoft Corporation","20230414"
"Online Plug-in","14.7.0.13011","Citrix Systems, Inc.","20191218"
"PDF24 Creator 8.4.1",,"PDF24.org","20191105"
"Securepoint Antivirus Pro","3.5.13","Securepoint GmbH","20220311"
"Self-Service Plug-in","4.7.0.15674","Citrix Systems, Inc.","20191218"
"Teams Machine-Wide Installer","1.5.0.30767","Microsoft Corporation","20230414"
"TeamViewer Host","15.61.3","TeamViewer",
"VLC media player","3.0.8","VideoLAN",
"Wazuh Agent","4.7.3","Wazuh, Inc.","20240425"
"Web Components",,,"20191218"
